CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
649.6683286796969,0.0,38.51176705225369,5.004587155963303,62092.63651575588,1.5309134423613882,0.7066214599122457,0.5167530913442362,99899.18081372158
651.4535671582304,0.0,39.771622160223195,5.009964129135113,119730.1161339179,1.519728975687525,0.7138302112395377,0.49740932642487046,101113.43510163411
651.3338716188938,0.0,38.89099717400081,5.03229713362939,61818.14776342349,1.5393621316108195,0.6947920872022608,0.5296729915220024,99440.57228098506
